theta phi time lbol MU MB MV MR MI MJ
-0.966667165292 4.7124 4.0 1.60297477173e+42 -17.069969996 -15.9975210793 -15.8096248755 -15.5521964846 -15.6507177567 -15.4599783772
-0.966667165292 4.9218 4.0 1.5653448937e+42 -17.0537715479 -15.9652495854 -15.7475031108 -15.5084047899 -15.7199206874 -15.1657115551
-0.966667165292 5.1313 4.0 1.56492790458e+42 -17.0294194882 -16.0003449527 -15.7523738405 -15.531360784 -15.6524411401 -15.4382557801
-0.966667165292 5.3407 4.0 1.53290098456e+42 -17.0421391247 -15.9601687707 -15.718991016 -15.5136578232 -15.684856878 -15.3793030246
-0.966667165292 5.5501 4.0 1.50372102587e+42 -16.9980254362 -15.959069777 -15.7460058332 -15.4480468669 -15.6746818859 -15.3452384116
-0.966667165292 5.7596 4.0 1.48503779931e+42 -16.9358172462 -15.9112593764 -15.7246615539 -15.4973375404 -15.6802578039 -15.3524567084
-0.966667165292 5.969 4.0 1.443679104e+42 -16.9583648094 -15.8596507377 -15.5969115674 -15.4606138759 -15.6683876978 -15.3635543583
-0.966667165292 6.1785 4.0 1.39576092946e+42 -16.8978895367 -15.8312788756 -15.5985127534 -15.4162143305 -15.6384755264 -15.2559693529
0.966666718423 0.1047 6.0 2.40779387046e+42 -17.6546677646 -16.6140183807 -16.4420128661 -16.2453240739 -16.4198803481 -16.0852278092
0.966666718423 0.3142 6.0 2.2398926456e+42 -17.5723011644 -16.550188755 -16.3982936131 -16.1765634483 -16.345908965 -16.0500704193
0.966666718423 0.5236 6.0 2.13117414509e+42 -17.5252710523 -16.5144295486 -16.3576588101 -16.163759591 -16.3511041358 -15.9707198811
0.966666718423 0.733 6.0 2.05695451029e+42 -17.4827817092 -16.4745353873 -16.3393084342 -16.1359451977 -16.3190113387 -15.9535832917
0.966666718423 0.9425 6.0 2.04415543821e+42 -17.4957814791 -16.4750740362 -16.326618827 -16.1455799441 -16.3452221144 -15.9776672355
0.966666718423 1.1519 6.0 2.09760760058e+42 -17.5380011732 -16.5084235911 -16.3481226986 -16.1760283227 -16.3420756349 -16.0271792177
0.966666718423 1.3614 6.0 2.15753060655e+42 -17.544548508 -16.5360524821 -16.3764177714 -16.1861590244 -16.3424926102 -16.0574377946
0.966666718423 1.5708 6.0 2.32064510855e+42 -17.615185116 -16.5907925724 -16.4730589438 -16.2390860914 -16.38586225 -16.151080838
0.966666718423 1.7802 6.0 2.4157433562e+42 -17.6595327224 -16.6223428928 -16.4638518072 -16.2777337057 -16.4537218204 -16.1040722587
0.966666718423 1.9897 6.0 2.51730398283e+42 -17.6843803833 -16.6675874483 -16.5143581554 -16.3181019405 -16.4978281696 -16.1715960027
0.966666718423 2.1991 6.0 2.62487448121e+42 -17.7547166245 -16.7115413171 -16.5170927381 -16.3291466692 -16.4924129314 -16.1195735095
0.966666718423 2.4086 6.0 2.73672727801e+42 -17.7667735567 -16.7421020795 -16.5775050369 -16.374243197 -16.5264709944 -16.185314922
0.966666718423 2.618 6.0 2.78632439596e+42 -17.7935950875 -16.7455225996 -16.5883144197 -16.3827501659 -16.5215009555 -16.1942563859
0.966666718423 2.8274 6.0 2.84100136357e+42 -17.8342985075 -16.7728780699 -16.5926860893 -16.3612036412 -16.6067358088 -16.1760739385
0.966666718423 3.0369 6.0 2.85840706167e+42 -17.8194844935 -16.7890327033 -16.5918134886 -16.3900137052 -16.5213934027 -16.2480105938
0.966666718423 3.2463 6.0 2.86165331427e+42 -17.8214986544 -16.7924832333 -16.6066576995 -16.3838160536 -16.5582066369 -16.2065375817
0.966666718423 3.4557 6.0 2.82409136172e+42 -17.818862483 -16.7833060036 -16.6027427149 -16.3790802472 -16.5425788552 -16.1859631144
0.966666718423 3.6652 6.0 2.79955262557e+42 -17.8268164624 -16.7669507008 -16.5705488649 -16.3646764088 -16.5062114495 -16.1533560996
0.966666718423 3.8746 6.0 2.76539150703e+42 -17.8058560179 -16.7800864241 -16.5692226414 -16.3445102705 -16.4947748004 -16.1720177093
0.966666718423 4.0841 6.0 2.75808619009e+42 -17.798581504 -16.7630424915 -16.5855589201 -16.362849629 -16.5073007056 -16.2092565482
0.966666718423 4.2935 6.0 2.80476484097e+42 -17.834905542 -16.7969006567 -16.5858742778 -16.3991131939 -16.541645498 -16.1592461314
0.966666718423 4.5029 6.0 2.83378440396e+42 -17.8306054807 -16.7983249582 -16.5876688806 -16.3941115943 -16.5617860359 -16.2268987985
0.966666718423 4.7124 6.0 2.90718961027e+42 -17.8509578086 -16.8152929845 -16.6244780561 -16.4064782049 -16.6064451524 -16.2291368988
0.966666718423 4.9218 6.0 2.89278560486e+42 -17.8339803559 -16.8102102376 -16.6246707361 -16.4086114727 -16.543831796 -16.2480111405
0.966666718423 5.1313 6.0 2.88107632959e+42 -17.8304023198 -16.7989682237 -16.6118629518 -16.4168878015 -16.5685395382 -16.2120845884
0.966666718423 5.3407 6.0 2.87115876844e+42 -17.8406841622 -16.7811340593 -16.637064054 -16.3812842642 -16.5273331622 -16.2253727018
0.966666718423 5.5501 6.0 2.82342641536e+42 -17.801492401 -16.7699530934 -16.586312356 -16.3713004668 -16.572928677 -16.1547520166
0.966666718423 5.7596 6.0 2.75653797856e+42 -17.7777803081 -16.7617921308 -16.5594013089 -16.3696666403 -16.5708798383 -16.110358739
0.966666718423 5.969 6.0 2.65327819114e+42 -17.7447083216 -16.6997914692 -16.5175539481 -16.2848916375 -16.4477082333 -16.1350781068
0.966666718423 6.1785 6.0 2.54770582166e+42 -17.6971365832 -16.6575773693 -16.4715413449 -16.2503503231 -16.3688831229 -16.065343175
0.899999488481 0.1047 6.0 2.40403657497e+42 -17.6076348464 -16.575781816 -16.4120951007 -16.2365015603 -16.3981368532 -16.0379765304
0.899999488481 0.3142 6.0 2.08614674862e+42 -17.4684368564 -16.4484491788 -16.3409363566 -16.1176782729 -16.2637511858 -15.9577990353
0.899999488481 0.5236 6.0 1.85556355103e+42 -17.3685780487 -16.3648537724 -16.2491249193 -16.0719186611 -16.2557277637 -15.9196030476
0.899999488481 0.733 6.0 1.70381514224e+42 -17.2806293454 -16.2764463194 -16.1995177596 -15.991251943 -16.186580774 -15.8688430504
0.899999488481 0.9425 6.0 1.68885003152e+42 -17.2856568848 -16.3005819785 -16.1866269466 -16.006653659 -16.2029308451 -15.88158862
0.899999488481 1.1519 6.0 1.74715536746e+42 -17.3078923206 -16.3128804454 -16.2369237411 -16.0465630141 -16.2158042615 -15.9365523398
0.899999488481 1.3614 6.0 1.89529930418e+42 -17.3922309089 -16.3921895154 -16.3180188605 -16.0957691449 -16.2803515662 -15.983728085
0.899999488481 1.5708 6.0 2.16147434596e+42 -17.5134781704 -16.5206230985 -16.4378765889 -16.1942551249 -16.3519757142 -16.0663296255
0.899999488481 1.7802 6.0 2.39643481269e+42 -17.6262757992 -16.6027185832 -16.5089088486 -16.2903462695 -16.4454100484 -16.1376426946
0.899999488481 1.9897 6.0 2.64380139267e+42 -17.7166464082 -16.6936353502 -16.5210472395 -16.3555801959 -16.5560872651 -16.1901278546
0.899999488481 2.1991 6.0 2.86442615561e+42 -17.7782437294 -16.7682445347 -16.5930189074 -16.4051087145 -16.6056354233 -16.1950580457
0.899999488481 2.4086 6.0 3.00851703991e+42 -17.8281617018 -16.8298415598 -16.6468380426 -16.4601163838 -16.6048197571 -16.2699016692
0.899999488481 2.618 6.0 3.15887629918e+42 -17.8887489864 -16.8609638684 -16.671580369 -16.4421320778 -16.6254072412 -16.2750852813
0.899999488481 2.8274 6.0 3.23999634963e+42 -17.9289349386 -16.873073121 -16.7113920748 -16.4747223003 -16.6273131791 -16.2882656946
0.899999488481 3.0369 6.0 3.27443927093e+42 -17.9240014169 -16.8886144555 -16.7080260697 -16.4862371064 -16.649489431 -16.2722660091
0.899999488481 3.2463 6.0 3.2336412668e+42 -17.9318966459 -16.8844401712 -16.6761867671 -16.4517661777 -16.660947648 -16.2832787876
0.899999488481 3.4557 6.0 3.12330811992e+42 -17.8986290623 -16.8568691771 -16.6754057819 -16.4198076786 -16.6164587954 -16.2479802011
0.899999488481 3.6652 6.0 3.00823697872e+42 -17.8688607482 -16.8516295754 -16.6251230106 -16.3931575966 -16.5600618147 -16.1569080344
0.899999488481 3.8746 6.0 2.89747100585e+42 -17.8417143556 -16.8038946562 -16.609847395 -16.3757864672 -16.5389775829 -16.1812075913
0.899999488481 4.0841 6.0 2.86755496798e+42 -17.8538062794 -16.8047151217 -16.6020036243 -16.3887829306 -16.5402338306 -16.2012471034
0.899999488481 4.2935 6.0 2.91027505104e+42 -17.8709029159 -16.8282211664 -16.6329610127 -16.3989704511 -16.5718227432 -16.194146461
0.899999488481 4.5029 6.0 3.03462308333e+42 -17.9068851124 -16.8702188174 -16.670318124 -16.4395247007 -16.6312220177 -16.2443980558
0.899999488481 4.7124 6.0 3.17602310042e+42 -17.9330527034 -16.8847743665 -16.7027068713 -16.4505348331 -16.6066064335 -16.2617135766
0.899999488481 4.9218 6.0 3.22693630867e+42 -17.9359321833 -16.8881831323 -16.6957583863 -16.4974621007 -16.6493731937 -16.2532832182
0.899999488481 5.1313 6.0 3.27099977092e+42 -17.9415313934 -16.8977885073 -16.7106010484 -16.487024144 -16.6365986083 -16.2589665068
0.899999488481 5.3407 6.0 3.28032054405e+42 -17.9293173999 -16.8945164471 -16.6949642106 -16.4747815723 -16.6737371564 -16.2591103078
0.899999488481 5.5501 6.0 3.21092827127e+42 -17.8782342663 -16.8665896425 -16.6840208461 -16.4657258591 -16.6224426041 -16.2702635624
0.899999488481 5.7596 6.0 3.11738546308e+42 -17.8689510047 -16.808568501 -16.6193343708 -16.4139686853 -16.5933290369 -16.276554817
0.899999488481 5.969 6.0 2.91301581153e+42 -17.7969553676 -16.7556448372 -16.5371966798 -16.3562587822 -16.5586264938 -16.2089970157
0.899999488481 6.1785 6.0 2.72702862467e+42 -17.7175879875 -16.6833262319 -16.497342916 -16.2983552838 -16.5013520399 -16.1577072678
0.833333427513 0.1047 6.0 2.44239835379e+42 -17.5815366909 -16.5596898315 -16.3756243943 -16.2081071074 -16.4131044959 -16.02487285
0.833333427513 0.3142 6.0 1.98378705043e+42 -17.4081198001 -16.3593315683 -16.2349960123 -16.0241191901 -16.2572417951 -15.9031585478
0.833333427513 0.5236 6.0 1.66325493919e+42 -17.2432491825 -16.2228284888 -16.1139337005 -15.9572720199 -16.1316542766 -15.8685448917
0.833333427513 0.733 6.0 1.45469665743e+42 -17.0937556207 -16.123740421 -16.0648084933 -15.8964035405 -16.0337430407 -15.8160804173
0.833333427513 0.9425 6.0 1.42224225231e+42 -17.0887775923 -16.11053796 -16.0416000279 -15.9032253139 -16.102833747 -15.8037963847
0.833333427513 1.1519 6.0 1.52882269287e+42 -17.1608786223 -16.1990888201 -16.1071761644 -15.9655186663 -16.1856780578 -15.8987612789
0.833333427513 1.3614 6.0 1.7317740468e+42 -17.2859187985 -16.300456847 -16.2416120593 -16.0789723064 -16.2355101146 -15.9066488763
0.833333427513 1.5708 6.0 2.09503517771e+42 -17.4487560652 -16.4724634869 -16.3538179981 -16.1910910597 -16.3891465031 -16.077845591
0.833333427513 1.7802 6.0 2.42256484046e+42 -17.5944069995 -16.5704455162 -16.4804074688 -16.3018104366 -16.4601927886 -16.167169729
0.833333427513 1.9897 6.0 2.75179554765e+42 -17.7270898316 -16.723847535 -16.5688399322 -16.3878948859 -16.5693418176 -16.2251606163
0.833333427513 2.1991 6.0 3.00961916926e+42 -17.8146914663 -16.7666225769 -16.641517171 -16.4291661828 -16.5798524787 -16.2408844196
0.833333427513 2.4086 6.0 3.25815755465e+42 -17.9032072763 -16.8711508489 -16.7047257897 -16.4766626047 -16.6478938612 -16.3168341667
0.833333427513 2.618 6.0 3.4189929521e+42 -17.9536451539 -16.8926936932 -16.743482535 -16.519888032 -16.6882744202 -16.3786199938
0.833333427513 2.8274 6.0 3.50687265277e+42 -17.9846336495 -16.9367122797 -16.734577757 -16.5152556038 -16.6932163337 -16.314477562
0.833333427513 3.0369 6.0 3.51885381584e+42 -17.9821006637 -16.9264495693 -16.7508129788 -16.5082448924 -16.6911818097 -16.3087190222
0.833333427513 3.2463 6.0 3.45666443913e+42 -17.9786479587 -16.9282123055 -16.7177408952 -16.4929709316 -16.6785082928 -16.3139747034
0.833333427513 3.4557 6.0 3.2869046698e+42 -17.9422217025 -16.881208888 -16.6826123946 -16.461756837 -16.6741457841 -16.2640061005
0.833333427513 3.6652 6.0 3.12229349665e+42 -17.9058128085 -16.862713061 -16.6610731405 -16.4078274802 -16.5377335031 -16.2326561712
0.833333427513 3.8746 6.0 2.95542948226e+42 -17.8559337564 -16.8359169352 -16.6120980817 -16.3658318734 -16.5183598579 -16.2300396678
0.833333427513 4.0841 6.0 2.90473916643e+42 -17.855293431 -16.8037073968 -16.6092834255 -16.3805999331 -16.5495318202 -16.2244689941
0.833333427513 4.2935 6.0 2.93194029656e+42 -17.8601254852 -16.8156870773 -16.6354298417 -16.4102987404 -16.5744835053 -16.1888598424
0.833333427513 4.5029 6.0 3.08103135662e+42 -17.9005769901 -16.8643095035 -16.672913713 -16.4657825543 -16.6726075858 -16.2954221264
0.833333427513 4.7124 6.0 3.35099351742e+42 -17.9804465777 -16.9337453819 -16.7396238449 -16.498958751 -16.6762733383 -16.2508043072
0.833333427513 4.9218 6.0 3.44815716374e+42 -17.981466125 -16.9439951457 -16.754241083 -16.5000175627 -16.669111254 -16.340597836
0.833333427513 5.1313 6.0 3.556482811e+42 -17.9825176324 -16.944633261 -16.7524058127 -16.5229492004 -16.7201398419 -16.3441674888
0.833333427513 5.3407 6.0 3.56940135336e+42 -17.9799143862 -16.9361861118 -16.729283951 -16.5180908132 -16.7268672708 -16.3250173287
0.833333427513 5.5501 6.0 3.51118269139e+42 -17.9540476572 -16.9107834917 -16.7023100683 -16.4816480625 -16.6539705696 -16.3242321
0.833333427513 5.7596 6.0 3.34996553554e+42 -17.8867924454 -16.8488246988 -16.6369241821 -16.422833284 -16.6264051364 -16.249154759
0.833333427513 5.969 6.0 3.15205875534e+42 -17.8218345922 -16.794003284 -16.5479104354 -16.3566637781 -16.5923159393 -16.233843328
0.833333427513 6.1785 6.0 2.85674890247e+42 -17.7130031935 -16.6865667704 -16.4924083317 -16.3060581582 -16.4964733562 -16.121021654
0.766666724823 0.1047 6.0 2.4917308304e+42 -17.5749434449 -16.5167521801 -16.3666688135 -16.1667818369 -16.3348070798 -15.9837307255
0.766666724823 0.3142 6.0 1.95718900349e+42 -17.3472391385 -16.3232675442 -16.2247823402 -16.022651768 -16.1565180317 -15.9238410323
0.766666724823 0.5236 6.0 1.51228801565e+42 -17.1117007643 -16.0970325768 -16.0083249255 -15.8779917526 -16.0787022274 -15.7962450354
0.766666724823 0.733 6.0 1.26234789782e+42 -16.9640274544 -15.985227406 -15.8883973901 -15.7484130663 -15.9790932505 -15.6717850645
0.766666724823 0.9425 6.0 1.2392068678e+42 -16.9264309601 -15.9571777623 -15.9177221656 -15.829583473 -16.0584286366 -15.8024836347
0.766666724823 1.1519 6.0 1.3495207167e+42 -17.0199851707 -16.0404704595 -16.0530037334 -15.8884712827 -16.002052193 -15.7611971123
0.766666724823 1.3614 6.0 1.60353342686e+42 -17.2029962523 -16.2289803253 -16.186469668 -16.0160365727 -16.1618200148 -15.9128641062
0.766666724823 1.5708 6.0 2.03482086377e+42 -17.4069778877 -16.402977306 -16.3302571764 -16.1506603535 -16.3269840535 -16.0417349298
0.766666724823 1.7802 6.0 2.44153975516e+42 -17.5734261555 -16.5761021958 -16.4670415811 -16.2933468623 -16.4735545684 -16.1851017101
0.766666724823 1.9897 6.0 2.80348932362e+42 -17.7248897638 -16.6912628432 -16.595958296 -16.3762708894 -16.5924707368 -16.2403404175
0.766666724823 2.1991 6.0 3.1623838146e+42 -17.8387229123 -16.806215186 -16.6689938386 -16.4500173719 -16.6244404526 -16.2218338363
0.766666724823 2.4086 6.0 3.45456055602e+42 -17.9350478857 -16.8888190113 -16.7148495103 -16.4950090659 -16.6741092783 -16.3956556789
0.766666724823 2.618 6.0 3.66317555746e+42 -17.9925305429 -16.9501335002 -16.7706466715 -16.5325521952 -16.7128996272 -16.3846715493
0.766666724823 2.8274 6.0 3.73359472983e+42 -18.0154504031 -16.975675227 -16.7887775572 -16.54004639 -16.7118743954 -16.3683387474
0.766666724823 3.0369 6.0 3.72987942706e+42 -18.0296655869 -16.9717616889 -16.7862536768 -16.5481931189 -16.7294325057 -16.3460571928
0.766666724823 3.2463 6.0 3.62565954659e+42 -18.0101797475 -16.9467233183 -16.7560062388 -16.5158340184 -16.7334632174 -16.3069333435
0.766666724823 3.4557 6.0 3.41105336288e+42 -17.9550917258 -16.91791394 -16.6948637992 -16.4771590402 -16.6334105345 -16.2333835351
0.766666724823 3.6652 6.0 3.15410910159e+42 -17.8972693344 -16.8492373009 -16.6228839176 -16.3990811094 -16.52733586 -16.2144872389
0.766666724823 3.8746 6.0 2.96321903981e+42 -17.8615826685 -16.8026175299 -16.6213131382 -16.3754145908 -16.5210417678 -16.1395475619
0.766666724823 4.0841 6.0 2.87331641547e+42 -17.831743694 -16.8045281248 -16.6158232219 -16.3603580349 -16.478211272 -16.1724351827
0.766666724823 4.2935 6.0 2.92419967553e+42 -17.85785904 -16.8198203891 -16.6362219557 -16.3966401032 -16.5800927024 -16.2261925904
0.766666724823 4.5029 6.0 3.13251722134e+42 -17.9223701311 -16.8744331388 -16.6750962106 -16.4699436436 -16.6227661692 -16.2673014023
0.766666724823 4.7124 6.0 3.45419560473e+42 -17.9838895418 -16.9495094799 -16.7493211902 -16.5356406147 -16.6903009048 -16.3397022379
0.766666724823 4.9218 6.0 3.6221997059e+42 -18.0130014308 -16.9594906499 -16.7586958341 -16.5189743081 -16.6977011676 -16.4112196983
0.766666724823 5.1313 6.0 3.75846420729e+42 -18.0272960286 -16.979058485 -16.7630259856 -16.5518162676 -16.7341012195 -16.3598958869
0.766666724823 5.3407 6.0 3.76312899717e+42 -18.011043239 -16.9540032204 -16.7258945383 -16.5248516728 -16.7090469956 -16.3486929528
0.766666724823 5.5501 6.0 3.70961202981e+42 -17.9710827588 -16.9122503161 -16.7383776112 -16.523786426 -16.6968841436 -16.2785107863
0.766666724823 5.7596 6.0 3.56232948699e+42 -17.9315464709 -16.8951020418 -16.6362008305 -16.4608012297 -16.6550534148 -16.3166373186
0.766666724823 5.969 6.0 3.30826381903e+42 -17.8495200367 -16.7773587613 -16.5986508533 -16.4066179898 -16.580180263 -16.1922595362
0.766666724823 6.1785 6.0 2.99382373684e+42 -17.7251972629 -16.6888304779 -16.4938696855 -16.2899640606 -16.4477026713 -16.1569438389
0.699999950133 0.1047 6.0 2.51830648206e+42 -17.5335183469 -16.4992390107 -16.3420707662 -16.1277716626 -16.3141030139 -16.0192759617
0.699999950133 0.3142 6.0 1.90544333285e+42 -17.271419391 -16.2610938851 -16.1379119094 -15.9837440233 -16.1802333656 -15.8289230411
0.699999950133 0.5236 6.0 1.40068671245e+42 -16.9951975679 -16.0024511641 -15.9757873795 -15.8193211186 -15.9809119516 -15.7488666175
0.699999950133 0.733 6.0 1.09615465827e+42 -16.758572071 -15.8091609734 -15.8594545664 -15.6984045686 -15.8138832162 -15.6265686546
0.699999950133 0.9425 6.0 1.04629115509e+42 -16.7399740749 -15.8354714817 -15.8267686734 -15.6874953512 -15.8288655011 -15.6306110981
0.699999950133 1.1519 6.0 1.1855385466e+42 -16.8594279254 -15.9361974668 -15.95075673 -15.8115764122 -15.9657116707 -15.7216535983
0.699999950133 1.3614 6.0 1.48453121232e+42 -17.0810850599 -16.1196542576 -16.1249995499 -15.9850461135 -16.1336310244 -15.8553298436
0.699999950133 1.5708 6.0 2.00501196758e+42 -17.3576283965 -16.38273143 -16.3241371771 -16.1540028133 -16.3519502656 -16.0407200834
0.699999950133 1.7802 6.0 2.45437358236e+42 -17.5684944624 -16.5647500234 -16.4876233456 -16.2806865517 -16.4377520866 -16.1795556214
0.699999950133 1.9897 6.0 2.88654937294e+42 -17.7333622476 -16.7216581675 -16.5883447038 -16.3918797141 -16.5592779877 -16.2318304089
0.699999950133 2.1991 6.0 3.30386724924e+42 -17.8631342035 -16.8338307977 -16.698694815 -16.5059423374 -16.6517711236 -16.3491973861
0.699999950133 2.4086 6.0 3.60856578759e+42 -17.9590245039 -16.9331271177 -16.7532309427 -16.5411139813 -16.6986746248 -16.3876747242
0.699999950133 2.618 6.0 3.80948537191e+42 -18.0253181732 -16.9751946614 -16.7929522861 -16.5616419036 -16.761592124 -16.4116611515
0.699999950133 2.8274 6.0 3.88160284193e+42 -18.0428917461 -16.9982866432 -16.7995700409 -16.5784039337 -16.7521095654 -16.3850814743
0.699999950133 3.0369 6.0 3.87764927098e+42 -18.0502969251 -17.0103737708 -16.8106221202 -16.55151116 -16.6978768073 -16.3401645211
0.699999950133 3.2463 6.0 3.71048496884e+42 -18.0114608488 -16.9604383394 -16.761289177 -16.5179087844 -16.6892088962 -16.3111110007
0.699999950133 3.4557 6.0 3.49041815992e+42 -17.9780415682 -16.9221154092 -16.7121445312 -16.4646813679 -16.6367898197 -16.2509507147
0.699999950133 3.6652 6.0 3.20840428702e+42 -17.9014260805 -16.8613595768 -16.6395801165 -16.3868146068 -16.5527574545 -16.2226103051
0.699999950133 3.8746 6.0 2.92939109666e+42 -17.8459462166 -16.7838386864 -16.5478476469 -16.3391210721 -16.5217038048 -16.1757894433
0.699999950133 4.0841 6.0 2.8313221312e+42 -17.8045623313 -16.7746948582 -16.5845375075 -16.3358728251 -16.5277208693 -16.1645127459
0.699999950133 4.2935 6.0 2.89025875376e+42 -17.8311271803 -16.7930361985 -16.6152181358 -16.3966461737 -16.5279345631 -16.1851869299
0.699999950133 4.5029 6.0 3.12167661373e+42 -17.8997680294 -16.8673691996 -16.6610121838 -16.4327304933 -16.6515858777 -16.2342487129
0.699999950133 4.7124 6.0 3.51118775173e+42 -17.9696347559 -16.929935827 -16.7424287923 -16.5146770141 -16.6860291299 -16.2938556399
0.699999950133 4.9218 6.0 3.7006905244e+42 -18.0083075581 -16.9767568554 -16.7561974758 -16.5356140799 -16.7378927147 -16.3658221348
0.699999950133 5.1313 6.0 3.89511646484e+42 -18.03709119 -17.0049648609 -16.7816849298 -16.572723797 -16.7414548056 -16.3480299944
0.699999950133 5.3407 6.0 3.9549485542e+42 -18.043665416 -16.9963761926 -16.7626660523 -16.5762717114 -16.7551360057 -16.3669912917
0.699999950133 5.5501 6.0 3.8983133898e+42 -18.0126081377 -16.9522179957 -16.758035062 -16.5387812284 -16.7145816426 -16.356302201
0.699999950133 5.7596 6.0 3.74234035142e+42 -17.932341705 -16.8934742302 -16.6875874689 -16.4499650854 -16.6130076583 -16.3423560248
0.699999950133 5.969 6.0 3.4351172096e+42 -17.8528178416 -16.7904544312 -16.5995389175 -16.3918840543 -16.5593579308 -16.219170872
0.699999950133 6.1785 6.0 3.11701001105e+42 -17.7314366271 -16.6834499324 -16.4726166519 -16.3070774579 -16.4867766365 -16.0857705383
0.633332249563 0.1047 6.0 2.5582588466e+42 -17.5120367338 -16.4769918056 -16.3148536142 -16.1136762733 -16.3006823291 -15.9995759545
0.633332249563 0.3142 6.0 1.86834417222e+42 -17.1977675502 -16.1997278738 -16.059987602 -15.908116849 -16.1088183412 -15.8093127691
0.633332249563 0.5236 6.0 1.3070017334e+42 -16.8965021908 -15.8947389986 -15.8938067357 -15.7329233814 -15.877502339 -15.6319148312
0.633332249563 0.733 6.0 9.33915327046e+41 -16.5951592058 -15.6913207947 -15.69541926 -15.5509645763 -15.7696770338 -15.5475771429
0.633332249563 0.9425 6.0 8.96644240407e+41 -16.5690498869 -15.6473522113 -15.6790808945 -15.5564087189 -15.7769160291 -15.5594792281
0.633332249563 1.1519 6.0 1.05660818814e+42 -16.733824615 -15.8073265143 -15.8282404593 -15.7252544833 -15.9105750721 -15.628588913
0.633332249563 1.3614 6.0 1.38987024678e+42 -17.0003066471 -16.0503431373 -16.0503208999 -15.9219125957 -16.1163166448 -15.8493081894
0.633332249563 1.5708 6.0 1.96300432816e+42 -17.3161844058 -16.3583583204 -16.2754644675 -16.1182958268 -16.2842151328 -15.9806158967
0.633332249563 1.7802 6.0 2.47518852497e+42 -17.5563820522 -16.541816135 -16.4491201802 -16.2890471335 -16.4662299849 -16.1264831574
0.633332249563 1.9897 6.0 2.94929943185e+42 -17.7316453912 -16.712666171 -16.5596517056 -16.4124000864 -16.5708137266 -16.2636056216
0.633332249563 2.1991 6.0 3.38654965397e+42 -17.862482823 -16.8532352497 -16.7041491324 -16.4884951021 -16.6812969425 -16.3398683656
0.633332249563 2.4086 6.0 3.77845089847e+42 -18.007165605 -16.9532261597 -16.7733168918 -16.5643240851 -16.7420222444 -16.404174511
0.633332249563 2.618 6.0 3.95908267696e+42 -18.048365309 -16.9923723728 -16.8007928933 -16.5879879486 -16.7390092234 -16.4267148933
0.633332249563 2.8274 6.0 4.04211932886e+42 -18.0787155404 -17.0201540864 -16.816843803 -16.6107780212 -16.8076284535 -16.3710406071
0.633332249563 3.0369 6.0 4.02392392316e+42 -18.0757428679 -17.0103740935 -16.8154434715 -16.5804813341 -16.7207716631 -16.3593728411
0.633332249563 3.2463 6.0 3.83849304067e+42 -18.0357561582 -16.998663801 -16.7610987735 -16.5060839452 -16.6654950979 -16.3047591796
0.633332249563 3.4557 6.0 3.51865079652e+42 -17.9651599339 -16.9064508009 -16.6933437975 -16.4479143146 -16.6231951217 -16.2412679751
0.633332249563 3.6652 6.0 3.19818933413e+42 -17.8850688975 -16.8328056793 -16.6248247337 -16.3889490513 -16.5795422379 -16.1108073687
0.633332249563 3.8746 6.0 2.89220115497e+42 -17.8053210847 -16.7707398169 -16.5620106241 -16.3116127728 -16.4949731641 -16.0784635051
0.633332249563 4.0841 6.0 2.76940718703e+42 -17.789108559 -16.75233644 -16.5680829248 -16.32741316 -16.4405363406 -16.1274882596
0.633332249563 4.2935 6.0 2.82259004603e+42 -17.8128175999 -16.7525037793 -16.5689673374 -16.3384157312 -16.4870437029 -16.132867122
0.633332249563 4.5029 6.0 3.11139056066e+42 -17.8893665053 -16.8527587956 -16.6682460857 -16.4261767386 -16.6138185392 -16.2051949225
0.633332249563 4.7124 6.0 3.58529519448e+42 -17.9888848906 -16.9383536958 -16.7516246532 -16.5334775681 -16.7055898844 -16.3595422995
0.633332249563 4.9218 6.0 3.82205079321e+42 -18.0372489763 -16.9909329423 -16.760450543 -16.5452258461 -16.7214000729 -16.3629610123
0.633332249563 5.1313 6.0 4.01888604843e+42 -18.056068009 -17.0160652622 -16.7896107402 -16.5686265484 -16.7499410166 -16.3844798525
0.633332249563 5.3407 6.0 4.07263775189e+42 -18.0566277604 -17.0014944578 -16.7799593723 -16.5708788649 -16.7353496096 -16.3935166268
0.633332249563 5.5501 6.0 4.0426742975e+42 -18.0306916698 -16.9640192464 -16.7543608056 -16.5565147939 -16.7276201901 -16.319752776
0.633332249563 5.7596 6.0 3.89705327542e+42 -17.9645389915 -16.9114995894 -16.6910950465 -16.4717890984 -16.63996928 -16.2999078231
0.633332249563 5.969 6.0 3.60352458615e+42 -17.8802003197 -16.8143565767 -16.5845878593 -16.3838710436 -16.5676204632 -16.2460936007
0.633332249563 6.1785 6.0 3.21423316705e+42 -17.7199716915 -16.6658748012 -16.4723667239 -16.2761255562 -16.435793968 -16.1099129982
0.566666553908 0.1047 6.0 2.55366460082e+42 -17.4722583443 -16.4479693202 -16.2765805843 -16.0717702205 -16.3076193012 -15.900067631
0.566666553908 0.3142 6.0 1.85930995067e+42 -17.1594691703 -16.1428347784 -16.0418658352 -15.8711768181 -16.019705912 -15.7850430987
